crime,agency,charge_description,date,address,zipcode,city,type
FRAUD,OCEANSIDE,GET CREDIT/ETC OTHER'S ID (F),3/31/2021 0:01,200  BLOCK RANCHO DEL ORO DRIVE,92057,OCEANSIDE,Miscellanoues
VANDALISM,EL CAJON,VANDALISM ($400 OR MORE) (F),4/4/2021 2:17,500  BLOCK VAN HOUTEN AVENUE,92020,EL CAJON,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),5/26/2021 1:30,MARLBOROUGH AVENUE & UNIVERSITY AVENUE,92105,SAN DIEGO,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),3/20/2021 8:40,5300  BLOCK ADOBE FALLS ROAD,92120,SAN DIEGO,Miscellanoues
VANDALISM,CHULA VISTA,VANDALISM ($400 OR MORE) (F),6/30/2021 4:59,1100  BLOCK WOODS DRIVE,91914,CHULA VISTA,Miscellanoues
FRAUD,CHULA VISTA,GRAND THEFT:MONEY/LABOR/PROPERTY (F),6/9/2021 8:00,1100  BLOCK OCELOT AVENUE,91911,CHULA VISTA,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM [$400 OR LESS] (M),8/30/2021 18:25,3000  BLOCK UPAS STREET,92104,SAN DIEGO,Miscellanoues
FRAUD,CARLSBAD,OBTAIN MONEY/ETC BY FALSE PRETENSES [OVER $950] (F),8/16/2021 12:40,7700  BLOCK FALDA PLACE,92009,CARLSBAD,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM [$400 OR LESS] (M),7/24/2021 16:53,4900  BLOCK COLLEGE AVENUE,92115,SAN DIEGO,Miscellanoues
VANDALISM,SHERIFF,VANDALISM ($400 OR MORE) (F),6/5/2021 19:00,1200  BLOCK JADE PLACE,92069,SAN MARCOS,Miscellanoues
FRAUD,SAN DIEGO,PERSONATE TO GET MONEY/PROP [OVER $400] (F),3/14/2021 8:00,600  BLOCK 26TH STREET,92102,SAN DIEGO,Miscellanoues
VANDALISM,OCEANSIDE,VANDALISM [$400 OR LESS] (M),7/4/2021 14:41,100  BLOCK THE STRAND S,92054,OCEANSIDE,Miscellanoues
VANDALISM,ESCONDIDO,VANDALISM [$400 OR LESS] (M),7/1/2021 14:04,800  BLOCK OLEANDER PLACE,92027,ESCONDIDO,Miscellanoues
VANDALISM,OCEANSIDE,VANDALISM ($400 OR MORE) (F),7/2/2021 22:57,800 S  BLOCK COAST HIGHWAY,92054,OCEANSIDE,Miscellanoues
FRAUD,SHERIFF,OBTAIN MONEY/ETC BY FALSE PRETENSES [OVER $950] (F),4/8/2021 18:00,1800  BLOCK MANZANITA COURT,92083,VISTA,Miscellanoues
VANDALISM,OCEANSIDE,VANDALISM [$400 OR LESS] (M),3/13/2021 20:30,3200  BLOCK BUENA HILLS DRIVE,92056,OCEANSIDE,Miscellanoues
FRAUD,SAN DIEGO,OBTAIN MONEY/ETC BY FALSE PRETENSES [OVER $950] (F),8/19/2021 10:19,6900  BLOCK EVERGLADES AVENUE,92119,SAN DIEGO,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM [$400 OR LESS] (M),7/25/2021 1:45,300  BLOCK EUCLID AVENUE,92102,SAN DIEGO,Miscellanoues
VANDALISM,LA MESA,VANDALISM [$400 OR LESS] (M),4/19/2021 13:02,7900  BLOCK EL CAJON BOULEVARD,91942,LA MESA,Miscellanoues
FRAUD,NATIONAL CITY,GET CREDIT/ETC OTHER'S ID (F),4/1/2021 15:00,2500 E  BLOCK 16TH STREET,91950,NATIONAL CITY,Miscellanoues
VANDALISM,SHERIFF,VANDALISM [$400 OR LESS] (M),4/15/2021 17:00,700  BLOCK PAUMA RESERVATION ROAD,92061,PAUMA VALLEY,Miscellanoues
VANDALISM,ESCONDIDO,VANDALISM ($400 OR MORE) (F),3/22/2021 12:34,900 N  BLOCK QUINCE STREET,92025,ESCONDIDO,Miscellanoues
VANDALISM,CHULA VISTA,VANDALISM ($400 OR MORE) (F),6/6/2021 3:00,200  BLOCK BROADWAY,91910,CHULA VISTA,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),7/20/2021 14:07,8000  BLOCK OTHELLO AVENUE,92111,SAN DIEGO,Miscellanoues
VANDALISM,LA MESA,VANDALISM [$400 OR LESS] (M),8/5/2021 17:00,5200  BLOCK TUFTS STREET,,,Miscellanoues
FRAUD,EL CAJON,GET CREDIT/ETC OTHER'S ID (F),6/28/2021 0:01,1200  BLOCK EL CAJON BOULEVARD,92020,EL CAJON,Miscellanoues
FRAUD,SAN DIEGO,POSSESS PERSONAL IDENTIFYING INFO WITH INTENT TO DEFRAUD (M),5/17/2021 12:00,2000  BLOCK ILEX AVENUE,92154,SOUTH BAY,Miscellanoues
VANDALISM,CHULA VISTA,VANDALISM ($400 OR MORE) (F),6/11/2021 8:23,1300  BLOCK BROADWAY,91911,CHULA VISTA,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),7/25/2021 9:00,500  BLOCK 10TH AVENUE,92101,SAN DIEGO,Miscellanoues
VANDALISM,CORONADO,Vandalism:damage property (F),7/30/2021 13:04,300  BLOCK PALM AVENUE,92118,CORONADO,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),8/19/2021 23:30,300  BLOCK UNIVERSITY AVENUE,92103,SAN DIEGO,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM [$400 OR LESS] (M),4/25/2021 4:20,17000  BLOCK BERNARDO CENTER DRIVE,92128,SAN DIEGO,Miscellanoues
VANDALISM,OCEANSIDE,VANDALISM ($400 OR MORE) (F),6/17/2021 7:15,4000  BLOCK JONATHON STREET,92056,OCEANSIDE,Miscellanoues
VANDALISM,OCEANSIDE,VANDALISM ($400 OR MORE) (F),7/18/2021 19:00,400  BLOCK ACTIVITY WAY,92058,OCEANSIDE,Miscellanoues
FRAUD,OCEANSIDE,THEFT BY USE OF ACCESS CARD INFORMATION [$950 OR LESS] (M),7/11/2021 4:00,2900  BLOCK OCEANSIDE BOULEVARD,92054,OCEANSIDE,Miscellanoues
VANDALISM,OCEANSIDE,VANDALISM ($400 OR MORE) (F),4/9/2021 5:10,1700 S  BLOCK DITMAR STREET,92054,OCEANSIDE,Miscellanoues
FRAUD,SAN DIEGO,USE ACCESS CARD ACCOUNT INFO W/O CONSENT (F),3/15/2021 16:00,2600  BLOCK 44TH STREET,92105,SAN DIEGO,Miscellanoues
FRAUD,SAN DIEGO,OBTAIN MONEY/ETC BY FALSE PRETENSES [OVER $950] (F),3/17/2021 15:19,400  BLOCK MARKET STREET,92101,SAN DIEGO,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),7/27/2021 1:00,3100  BLOCK MIDWAY DRIVE,92110,SAN DIEGO,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),7/27/2021 13:02,1300  BLOCK 02ND AVENUE,92101,SAN DIEGO,Miscellanoues
VANDALISM,NATIONAL CITY,VANDALISM ($400 OR MORE) (F),5/5/2021 12:48,1300  BLOCK BLK SCOTT DRIVE,91950,,Miscellanoues
VANDALISM,NATIONAL CITY,VANDALISM ($400 OR MORE) (F),4/29/2021 20:30,2800 E  BLOCK 16TH STREET,91950,NATIONAL CITY,Miscellanoues
FRAUD,SAN DIEGO,DEFRAUDING AN INNKEEPER [$950 OR LESS] (M),5/8/2021 13:14,2300  BLOCK PACIFIC HIGHWAY,92101,SAN DIEGO,Miscellanoues
FRAUD,NATIONAL CITY,PERSONATE TO GET MONEY/PROP [OVER $400] (F),4/15/2021 13:00,900  BLOCK HIGHLAND AVENUE,91950,NATIONAL CITY,Miscellanoues
FRAUD,OCEANSIDE,THEFT BY USE OF ACCESS CARD INFORMATION [OVER $950] (F),3/20/2021 14:00,100  BLOCK OLD GROVE ROAD,92057,OCEANSIDE,Miscellanoues
VANDALISM,NATIONAL CITY,VANDALISM [$400 OR LESS] (M),4/22/2021 15:47,1900  BLOCK PALM AVENUE,91950,NATIONAL CITY,Miscellanoues
FRAUD,NATIONAL CITY,OBTAIN MONEY/ETC BY FALSE PRETENSES [OVER $950] (F),4/22/2021 12:00,3400  BLOCK LOU STREET,91950,NATIONAL CITY,Miscellanoues
VANDALISM,ESCONDIDO,VANDALISM ($400 OR MORE) (F),5/8/2021 20:30,1800  BLOCK FOOTHILL VIEW PLACE,92026,ESCONDIDO,Miscellanoues
VANDALISM,ESCONDIDO,VANDALISM [$400 OR LESS] (M),5/14/2021 20:15,1100 E  BLOCK WASHINGTON AVENUE,92025,ESCONDIDO,Miscellanoues
VANDALISM,OCEANSIDE,VANDALISM ($400 OR MORE) (F),3/10/2021 17:00,1000  BLOCK MISSION AVENUE,92054,OCEANSIDE,Miscellanoues
FRAUD,CHULA VISTA,THEFT BY USE OF ACCESS CARD INFORMATION [$950 OR LESS] (M),3/8/2021 10:48,200  BLOCK BONITA GLEN DRIVE,91910,CHULA VISTA,Miscellanoues
FRAUD,NATIONAL CITY,OBTAIN MONEY/ETC BY FALSE PRETENSES [$950 OR LESS] (M),4/19/2021 12:00,2100 E  BLOCK 10TH STREET,91950,NATIONAL CITY,Miscellanoues
VANDALISM,EL CAJON,VANDALISM ($400 OR MORE) (F),4/8/2021 17:37,300 S  BLOCK MARSHALL AVENUE,92020,EL CAJON,Miscellanoues
VANDALISM,OCEANSIDE,VANDALISM [$400 OR LESS] (M),5/19/2021 14:32,1000 N  BLOCK PACIFIC STREET,92054,OCEANSIDE,Miscellanoues
VANDALISM,OCEANSIDE,VANDALISM ($400 OR MORE) (F),5/17/2021 3:30,500  BLOCK GREENBRIER DRIVE,92054,OCEANSIDE,Miscellanoues
VANDALISM,OCEANSIDE,VANDALISM ($400 OR MORE) (F),7/8/2021 0:00,200 N  BLOCK MYERS STREET,92054,OCEANSIDE,Miscellanoues
VANDALISM,OCEANSIDE,VANDALISM ($400 OR MORE) (F),7/3/2021 15:00,1000  BLOCK FIELDS COURT,92057,OCEANSIDE,Miscellanoues
VANDALISM,OCEANSIDE,VANDALISM ($400 OR MORE) (F),7/21/2021 22:00,3800  BLOCK MISSION AVENUE,92058,OCEANSIDE,Miscellanoues
FRAUD,EL CAJON,GET CREDIT/ETC OTHER'S ID (F),3/19/2021 0:01,800  BLOCK ARNELE AVENUE,92020,EL CAJON,Miscellanoues
FRAUD,SAN DIEGO,THEFT BY USE OF ACCESS CARD INFORMATION [$950 OR LESS] (M),4/7/2021 17:49,6100  BLOCK EL CAJON BOULEVARD,92115,SAN DIEGO,Miscellanoues
VANDALISM,OCEANSIDE,VANDALISM [$400 OR LESS] (M),7/21/2021 23:00,3900  BLOCK WARING ROAD,92056,OCEANSIDE,Miscellanoues
FRAUD,SAN DIEGO,POSSESS ID OF 10 OR MORE PERSONS WITH INTENT TO DEFRAUD (F),7/9/2021 2:31,2000  BLOCK SUNSET CLIFFS BOULEVARD,92107,SAN DIEGO,Miscellanoues
FRAUD,ESCONDIDO,GET CREDIT/ETC OTHER'S ID (F),5/3/2021 14:30,0  BLOCK LARRY LANE,92025,ESCONDIDO,Miscellanoues
VANDALISM,OCEANSIDE,VANDALISM [$400 OR LESS] (M),7/21/2021 17:32,300 S  BLOCK PACIFIC STREET,92054,OCEANSIDE,Miscellanoues
FRAUD,SHERIFF,GET CREDIT/ETC OTHER'S ID (F),7/9/2021 8:26,ROBLE GRANDE ROAD & TAVERN ROAD,91901,ALPINE,Miscellanoues
VANDALISM,OCEANSIDE,VANDALISM ($400 OR MORE) (F),4/12/2021 17:59,1900  BLOCK APPLE STREET,92054,OCEANSIDE,Miscellanoues
VANDALISM,OCEANSIDE,VANDALISM ($400 OR MORE) (F),6/12/2021 23:52,0  BLOCK SHIRLEE LANE,92058,OCEANSIDE,Miscellanoues
FRAUD,SAN DIEGO,THEFT BY USE OF ACCESS CARD INFORMATION [$950 OR LESS] (M),3/31/2021 7:44,7600  BLOCK LINDA VISTA ROAD,92111,SAN DIEGO,Miscellanoues
VANDALISM,SAN DIEGO,VIOLATE CIVIL RIGHTS:CAUSE PROP DAMAGE (FELONY) (F),4/1/2021 14:12,6300  BLOCK LAKE ALAMOR AVENUE,92119,SAN DIEGO,Miscellanoues
VANDALISM,ESCONDIDO,VANDALISM ($400 OR MORE) (F),4/10/2021 8:30,500 W  BLOCK MISSION AVENUE,92025,ESCONDIDO,Miscellanoues
VANDALISM,ESCONDIDO,VANDALISM ($400 OR MORE) (F),5/8/2021 4:37,1300 W  BLOCK VALLEY PARKWAY,92029,ESCONDIDO,Miscellanoues
VANDALISM,OCEANSIDE,VANDALISM [$400 OR LESS] (M),7/20/2021 17:00,3500  BLOCK COLLEGE BOULEVARD,92056,OCEANSIDE,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),3/18/2021 15:30,7400  BLOCK HAZARD CENTER DRIVE,92108,SAN DIEGO,Miscellanoues
VANDALISM,NATIONAL CITY,VANDALISM ($400 OR MORE) (F),5/7/2021 23:24,1100 E  BLOCK 02ND STREET,91950,NATIONAL CITY,Miscellanoues
VANDALISM,OCEANSIDE,VANDALISM ($400 OR MORE) (F),5/24/2021 2:00,4600  BLOCK CALLE DE CASITAS,92057,OCEANSIDE,Miscellanoues
VANDALISM,OCEANSIDE,VANDALISM [$400 OR LESS] (M),7/21/2021 8:00,4400  BLOCK MESA DRIVE,92056,OCEANSIDE,Miscellanoues
VANDALISM,OCEANSIDE,VANDALISM [$400 OR LESS] (M),6/27/2021 2:00,4100  BLOCK CHASIN STREET,92056,OCEANSIDE,Miscellanoues
FRAUD,OCEANSIDE,GET CREDIT/ETC OTHER'S ID (F),4/10/2021 14:04,900  BLOCK TAMARACK AVENUE,92008,CARLSBAD,Miscellanoues
FRAUD,CHULA VISTA,USE ACCESS CARD ACCOUNT INFO W/O CONSENT (F),4/26/2021 12:00,1200  BLOCK BROADWAY,91911,CHULA VISTA,Miscellanoues
FRAUD,SAN DIEGO,THEFT BY USE OF ACCESS CARD INFORMATION [OVER $950] (F),4/2/2021 8:00,900  BLOCK TOURMALINE STREET,92109,SAN DIEGO,Miscellanoues
VANDALISM,OCEANSIDE,VANDALISM [$400 OR LESS] (M),7/22/2021 23:00,400  BLOCK EDGEHILL LANE,92054,OCEANSIDE,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM [$400 OR LESS] (M),7/3/2021 7:06,300  BLOCK SYCAMORE ROAD,92173,SOUTH BAY,Miscellanoues
VANDALISM,NATIONAL CITY,VANDALISM [$400 OR LESS] (M),8/3/2021 12:30,500  BLOCK ROSE DRIVE,91950,NATIONAL CITY,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM [$400 OR LESS] (M),5/2/2021 12:30,5300  BLOCK ADOBE FALLS ROAD,92120,SAN DIEGO,Miscellanoues
FRAUD,NATIONAL CITY,GET CREDIT/ETC OTHER'S ID (F),3/31/2021 12:00,1500  BLOCK G AVENUE,91950,NATIONAL CITY,Miscellanoues
VANDALISM,OCEANSIDE,VANDALISM [$400 OR LESS] (M),5/18/2021 12:57,3400  BLOCK COLLEGE BOULEVARD,92056,OCEANSIDE,Miscellanoues
FRAUD,SAN DIEGO,THEFT BY USE OF ACCESS CARD INFORMATION [OVER $950] (F),6/21/2021 0:01,3200  BLOCK MONROE AVENUE,92116,SAN DIEGO,Miscellanoues
FRAUD,CHULA VISTA,THEFT BY USE OF ACCESS CARD INFORMATION [OVER $950] (F),4/14/2021 12:00,200  BLOCK E STREET,91910,CHULA VISTA,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),8/9/2021 8:30,8800  BLOCK RIO SAN DIEGO DRIVE,92108,SAN DIEGO,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),8/6/2021 1:30,3400  BLOCK ARNOLD AVENUE,92104,SAN DIEGO,Miscellanoues
FRAUD,SAN DIEGO,THEFT BY USE OF ACCESS CARD INFORMATION [OVER $950] (F),4/25/2021 0:15,10400  BLOCK SNOOK STREET,92124,SAN DIEGO,Miscellanoues
VANDALISM,NATIONAL CITY,VANDALISM [$400 OR LESS] (M),5/3/2021 13:48,2000 E  BLOCK 04TH STREET,91950,NATIONAL CITY,Miscellanoues
VANDALISM,CHULA VISTA,VANDALISM ($400 OR MORE) (F),4/21/2021 17:30,200  BLOCK WOODLAWN AVENUE,91910,CHULA VISTA,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),7/8/2021 13:15,4200  BLOCK GENESEE AVENUE,92117,SAN DIEGO,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),7/8/2021 12:00,800 W  BLOCK WASHINGTON STREET,92103,SAN DIEGO,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM [$400 OR LESS] (M),5/29/2021 2:52,4000  BLOCK HEGG STREET,92115,SAN DIEGO,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM [$400 OR LESS] (M),8/16/2021 7:30,9800  BLOCK JAKE LANE,92126,SAN DIEGO,Miscellanoues
VANDALISM,CHULA VISTA,VANDALISM ($400 OR MORE) (F),5/17/2021 17:52,700  BLOCK H STREET,91910,CHULA VISTA,Miscellanoues
VANDALISM,EL CAJON,VANDALISM ($400 OR MORE) (F),8/11/2021 22:30,200  BLOCK VAN HOUTEN AVENUE,92020,EL CAJON,Miscellanoues
FRAUD,CHULA VISTA,USE ACCESS CARD ACCOUNT INFO W/O CONSENT (F),6/7/2021 7:38,700  BLOCK ROCA ROAD,91910,CHULA VISTA,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM [$400 OR LESS] (M),3/29/2021 17:00,4500  BLOCK ALICE STREET,92115,SAN DIEGO,Miscellanoues
FRAUD,SAN DIEGO,THEFT BY USE OF ACCESS CARD INFORMATION [$950 OR LESS] (M),3/8/2021 17:30,54TH STREET & UNIVERSITY AVENUE,92114,SAN DIEGO,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM [$400 OR LESS] (M),5/27/2021 20:55,300 S  BLOCK WILLIE JAMES JONES AVENUE,92113,SAN DIEGO,Miscellanoues
VANDALISM,CORONADO,Misd: Deface W/Paint/Etc,5/10/2021 0:00,500  BLOCK GRAND CARIBE CAUSEWAY,92118,CORONADO,Miscellanoues
VANDALISM,NATIONAL CITY,VANDALISM ($400 OR MORE) (F),3/21/2021 19:00,100 N  BLOCK DREXEL AVENUE,91950,NATIONAL CITY,Miscellanoues
VANDALISM,OCEANSIDE,VANDALISM [$400 OR LESS] (M),4/25/2021 19:16,600  BLOCK ARTHUR AVENUE,92057,OCEANSIDE,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),6/28/2021 5:00,2500  BLOCK EL CAJON BOULEVARD,92104,SAN DIEGO,Miscellanoues
FRAUD,SAN DIEGO,OBTAIN MONEY/ETC BY FALSE PRETENSES [OVER $950] (F),7/23/2021 15:30,1300  BLOCK WEST MORENA BOULEVARD,92110,SAN DIEGO,Miscellanoues
FRAUD,EL CAJON,GET CREDIT/ETC OTHER'S ID (F),5/16/2021 19:34,800  BLOCK JACKMAN STREET,92020,EL CAJON,Miscellanoues
VANDALISM,CARLSBAD,VANDALISM [$400 OR LESS] (M),4/9/2021 20:00,4600  BLOCK BUCKINGHAM LANE,92010,CARLSBAD,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),5/31/2021 19:00,2200  BLOCK 03RD AVENUE,92101,SAN DIEGO,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),7/9/2021 19:19,4000  BLOCK EL CAJON BOULEVARD,92105,SAN DIEGO,Miscellanoues
FRAUD,SHERIFF,GET CREDIT/ETC OTHER'S ID (F),3/9/2021 12:00,1500 N  BLOCK VULCAN AVENUE,92024,ENCINITAS,Miscellanoues
VANDALISM,ESCONDIDO,VANDALISM ($400 OR MORE) (F),3/11/2021 15:00,200 E  BLOCK VIA RANCHO PARKWAY,92025,ESCONDIDO,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM [$400 OR LESS] (M),6/30/2021 23:56,3100  BLOCK IRIS(SB) (SB) AVENUE,92154,,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),7/12/2021 15:00,1300  BLOCK STATE STREET,92101,SAN DIEGO,Miscellanoues
VANDALISM,OCEANSIDE,VANDALISM ($400 OR MORE) (F),4/13/2021 8:00,2800  BLOCK CEDAR ROAD,92056,OCEANSIDE,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),4/22/2021 19:22,900  BLOCK MORENA BOULEVARD,92110,SAN DIEGO,Miscellanoues
FRAUD,CORONADO,Fel: ID Theft to obtain credit etc,5/11/2021 0:00,1500  BLOCK 02ND STREET,92118,CORONADO,Miscellanoues
VANDALISM,OCEANSIDE,VANDALISM ($400 OR MORE) (F),5/22/2021 21:00,600 N  BLOCK DITMAR STREET,92054,OCEANSIDE,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM [$400 OR LESS] (M),4/24/2021 13:45,2700  BLOCK MANOS DRIVE,92139,SAN DIEGO,Miscellanoues
VANDALISM,NATIONAL CITY,VANDALISM ($400 OR MORE) (F),5/29/2021 21:26,1500  BLOCK HIGHLAND AVENUE,91950,NATIONAL CITY,Miscellanoues
VANDALISM,OCEANSIDE,VANDALISM [$400 OR LESS] (M),6/26/2021 21:00,600  BLOCK EL CAMINO REAL,92057,OCEANSIDE,Miscellanoues
FRAUD,OCEANSIDE,GET CREDIT/ETC OTHER'S ID (F),5/30/2021 0:01,5100  BLOCK WILSHIRE BOULEVARD,90036,,Miscellanoues
VANDALISM,NATIONAL CITY,VANDALISM ($400 OR MORE) (F),6/18/2021 9:00,500 E  BLOCK 01ST STREET,91950,NATIONAL CITY,Miscellanoues
VANDALISM,EL CAJON,VANDALISM [$400 OR LESS] (M),6/1/2021 13:30,600  BLOCK FLETCHER PARKWAY,92020,EL CAJON,Miscellanoues
FRAUD,EL CAJON,GET CREDIT/ETC OTHER'S ID (F),4/12/2021 10:00,800  BLOCK EL CAJON BOULEVARD,92020,EL CAJON,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),3/27/2021 21:00,3800  BLOCK CEDAR STREET,92105,SAN DIEGO,Miscellanoues
VANDALISM,OCEANSIDE,VANDALISM [$400 OR LESS] (M),5/15/2021 12:30,100  BLOCK LIBBY STREET,92054,OCEANSIDE,Miscellanoues
VANDALISM,SHERIFF,VANDALISM ($400 OR MORE) (F),8/19/2021 17:45,3200  BLOCK BUENA VISTA AVENUE,91945,LEMON GROVE,Miscellanoues
VANDALISM,EL CAJON,VANDALISM [$400 OR LESS] (M),6/2/2021 9:55,900  BLOCK LESLIE ROAD,92020,EL CAJON,Miscellanoues
VANDALISM,OCEANSIDE,VANDALISM [$400 OR LESS] (M),6/27/2021 9:30,100  BLOCK MONROE STREET,92057,OCEANSIDE,Miscellanoues
FRAUD,NATIONAL CITY,OBTAIN MONEY/ETC BY FALSE PRETENSES [$950 OR LESS] (M),5/11/2021 15:10,1100  BLOCK HIGHLAND AVENUE,91950,NATIONAL CITY,Miscellanoues
FRAUD,CHULA VISTA,THEFT BY USE OF ACCESS CARD INFORMATION [$950 OR LESS] (M),4/3/2021 20:45,600  BLOCK H STREET,91910,CHULA VISTA,Miscellanoues
VANDALISM,OCEANSIDE,VANDALISM [$400 OR LESS] (M),5/24/2021 22:45,800  BLOCK VINE STREET,92054,OCEANSIDE,Miscellanoues
FRAUD,NATIONAL CITY,PERSONATE TO GET MONEY/PROP [OVER $400] (F),3/25/2021 15:00,3000  BLOCK PLAZA BONITA ROAD,91950,NATIONAL CITY,Miscellanoues
FRAUD,CARLSBAD,GET CREDIT/ETC OTHER'S ID (F),4/19/2021 12:00,3400  BLOCK GARFIELD STREET,92008,CARLSBAD,Miscellanoues
VANDALISM,LA MESA,VANDALISM [$400 OR LESS] (M),7/10/2021 23:45,8300  BLOCK FRESNO AVENUE,91941,LA MESA,Miscellanoues
VANDALISM,OCEANSIDE,VANDALISM ($400 OR MORE) (F),5/7/2021 14:27,600 S  BLOCK FREEMAN STREET,92054,OCEANSIDE,Miscellanoues
VANDALISM,ESCONDIDO,VANDALISM [$400 OR LESS] (M),4/28/2021 20:00,200  BLOCK WALNUT GLEN,92027,ESCONDIDO,Miscellanoues
VANDALISM,OCEANSIDE,VANDALISM [$400 OR LESS] (M),5/21/2021 14:45,200 N  BLOCK COAST HIGHWAY,92054,OCEANSIDE,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM [$400 OR LESS] (M),8/11/2021 12:10,2000  BLOCK BALBOA AVENUE,92109,SAN DIEGO,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM [$400 OR LESS] (M),8/10/2021 22:00,13300  BLOCK TORREY MEADOWS DRIVE,92129,SAN DIEGO,Miscellanoues
VANDALISM,ESCONDIDO,VANDALISM ($400 OR MORE) (F),8/14/2021 4:35,700 N  BLOCK FIG STREET,92025,ESCONDIDO,Miscellanoues
FRAUD,ESCONDIDO,GET CREDIT/ETC OTHER'S ID (F),5/30/2021 2:00,600  BLOCK CONCERTO GLEN,92025,ESCONDIDO,Miscellanoues
FRAUD,NATIONAL CITY,GET CREDIT/ETC OTHER'S ID (F),3/29/2021 15:00,200  BLOCK PALM AVENUE,91950,NATIONAL CITY,Miscellanoues
FRAUD,SAN DIEGO,THEFT BY USE OF ACCESS CARD INFORMATION [OVER $950] (F),6/4/2021 8:00,12600  BLOCK LA TORTOLA,92129,SAN DIEGO,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),5/24/2021 12:30,4300  BLOCK IMPERIAL AVENUE,92102,SAN DIEGO,Miscellanoues
VANDALISM,OCEANSIDE,VANDALISM [$400 OR LESS] (M),6/22/2021 22:00,900  BLOCK WISCONSIN AVE,92054,,Miscellanoues
FRAUD,OCEANSIDE,GRAND THEFT:MONEY/LABOR/PROPERTY (F),6/16/2021 12:00,600  BLOCK MISSION AVENUE,92054,OCEANSIDE,Miscellanoues
VANDALISM,CARLSBAD,VANDALISM [$400 OR LESS] (M),6/18/2021 0:01,7200  BLOCK PONTO DRIVE,92011,CARLSBAD,Miscellanoues
VANDALISM,ESCONDIDO,VANDALISM ($400 OR MORE) (F),3/12/2021 23:00,1900 E  BLOCK GRAND AVENUE,92027,ESCONDIDO,Miscellanoues
VANDALISM,OCEANSIDE,VANDALISM ($400 OR MORE) (F),3/7/2021 12:30,1400  BLOCK MISSION AVENUE,92058,OCEANSIDE,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),4/20/2021 23:00,4100  BLOCK EUCLID AVENUE,92105,SAN DIEGO,Miscellanoues
FRAUD,SAN DIEGO,PERSONATE TO GET MONEY/PROP [OVER $400] (F),4/20/2021 22:00,9500  BLOCK PIPILO STREET,92129,SAN DIEGO,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),4/23/2021 21:00,6100  BLOCK FAIRMOUNT AVENUE,92120,SAN DIEGO,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),8/3/2021 19:00,4900  BLOCK EUCLID COURT,92105,SAN DIEGO,Miscellanoues
FRAUD,CHULA VISTA,USE ACCESS CARD ACCOUNT INFO W/O CONSENT (F),7/12/2021 7:38,1500 E  BLOCK H STREET,91913,CHULA VISTA,Miscellanoues
VANDALISM,EL CAJON,VANDALISM ($400 OR MORE) (F),5/14/2021 15:00,200 S  BLOCK MAGNOLIA AVENUE,92020,EL CAJON,Miscellanoues
